TransformerID,InstallationDate,MaintenanceSchedule,ReplacementHistory,MaintenanceID,MaintenanceType,MaintenanceDate,TransformerLoad,Temperature,Humidity,Precipitation,Alerts,IncidentType,IncidentDetails,OperationID,OperatingTime,LoadCondition,PerformanceMetrics
TxID_1894,2001-08-16,2023-04-25,No major replacements,MNT-39202,Preventive Maintenance,2023-08-30,207.90404797322188,61.497377021013016,92.19414111240354,16.885634216262503,None,None,No incidents,OP-9196,19.409260473437964,Normal Load,Performance with a load of 207.90404797322188 KW and temperature 61.497377021013016°C. Stable operating conditions without any Incidents
TxID_2862,2008-03-25,2020-02-28,No major replacements,MNT-87263,Preventive Maintenance,2022-10-23,1074.0752503268086,67.73969430581147,29.184167873697618,43.65293852568705,None,Flood,Flood occurred causing minor damage,OP-2543,19.409260473437964,Normal Load,Performance with a load of 1074.0752503268086 KW and temperature 67.73969430581147°C. Operating conditions were impacted by Flood occurred causing minor damage.
TxID_4132,2006-05-22,2021-09-09,No major replacements,MNT-16856,Preventive Maintenance,2023-07-19,483.0627316658454,92.48775383094481,82.86560474449868,7.096137534177771,High Temperature Alert,None,No incidents,OP-6939,19.409260473437964,Normal Load,Performance with a load of 483.0627316658454 KW and temperature 92.48775383094481°C. Stable operating conditions without any Incidents
TxID_5474,2001-01-17,2021-09-10,No major replacements,MNT-10103,Preventive Maintenance,2022-03-30,1977.533772640425,65.61451192109008,98.95333804801545,6.507774262153953,None,Storm,Severe weather affecting transformer,OP-4193,19.409260473437964,High Load,Performance with a load of 1977.533772640425 KW and temperature 65.61451192109008°C. Operating conditions were impacted by Severe weather affecting transformer.
TxID_3001,2009-12-07,2020-08-10,No major replacements,MNT-38158,Preventive Maintenance,2023-11-25,1526.6878055038103,43.20566750934419,68.50734106684057,7.889395515313657,None,None,No incidents,OP-7368,19.409260473437964,High Load,Performance with a load of 1526.6878055038103 KW and temperature 43.20566750934419°C. Stable operating conditions without any Incidents
TxID_5986,2014-12-09,2023-10-15,No major replacements,MNT-98412,Preventive Maintenance,2023-11-04,625.3489118475079,74.16373363534422,62.41946033019964,6.921864307036635,None,Flood,Flood occurred causing minor damage,OP-1459,19.409260473437964,Normal Load,Performance with a load of 625.3489118475079 KW and temperature 74.16373363534422°C. Operating conditions were impacted by Flood occurred causing minor damage.
TxID_6189,2007-07-06,2020-10-24,No major replacements,MNT-15528,Preventive Maintenance,2022-05-22,770.7613478456847,70.16756609480996,60.833646578355136,27.637663988816453,None,None,No incidents,OP-4675,19.409260473437964,Normal Load,Performance with a load of 770.7613478456847 KW and temperature 70.16756609480996°C. Stable operating conditions without any Incidents
TxID_4178,2003-03-17,2020-09-15,No major replacements,MNT-30068,Preventive Maintenance,2022-07-06,1273.9543708404533,91.99263150059959,54.658879528450896,31.43657141197007,High Temperature Alert,None,No incidents,OP-4771,19.409260473437964,Normal Load,Performance with a load of 1273.9543708404533 KW and temperature 91.99263150059959°C. Stable operating conditions without any Incidents
TxID_2013,2000-12-22,2020-04-05,No major replacements,MNT-49460,Preventive Maintenance,2022-05-06,1647.709542881179,57.44858293136173,57.721195398176235,38.34206659960203,None,None,No incidents,OP-5182,19.409260473437964,High Load,Performance with a load of 1647.709542881179 KW and temperature 57.44858293136173°C. Stable operating conditions without any Incidents
TxID_4327,2007-12-13,2022-09-07,No major replacements,MNT-30634,Preventive Maintenance,2023-07-06,338.20647747384686,49.90750595498784,67.21707573444795,8.80888254169005,None,None,No incidents,OP-7627,19.409260473437964,Normal Load,Performance with a load of 338.20647747384686 KW and temperature 49.90750595498784°C. Stable operating conditions without any Incidents
TxID_1923,2002-08-28,2020-12-25,No major replacements,MNT-32918,Preventive Maintenance,2023-01-04,110.65317189874685,37.14603549982259,48.71148095496505,16.85930979020164,None,None,No incidents,OP-4091,19.409260473437964,Normal Load,Performance with a load of 110.65317189874685 KW and temperature 37.14603549982259°C. Stable operating conditions without any Incidents
TxID_1753,2011-03-28,2020-02-14,No major replacements,MNT-11044,Preventive Maintenance,2023-10-31,1696.3203820268125,92.12027534094833,84.62619743753835,0.28581777133941944,High Temperature Alert,None,No incidents,OP-7029,19.409260473437964,High Load,Performance with a load of 1696.3203820268125 KW and temperature 92.12027534094833°C. Stable operating conditions without any Incidents
TxID_7964,2011-09-30,2022-09-09,No major replacements,MNT-61277,Preventive Maintenance,2023-03-18,59.90241551499122,91.39541727735906,82.87070144336441,0.9015130813833094,High Temperature Alert,Flood,Flood occurred causing minor damage,OP-5563,19.409260473437964,Normal Load,Performance with a load of 59.90241551499122 KW and temperature 91.39541727735906°C. Operating conditions were impacted by Flood occurred causing minor damage.
TxID_6283,2012-09-15,2022-02-22,No major replacements,MNT-41670,Preventive Maintenance,2023-08-01,1929.1573469754705,26.725844167060142,90.34121887892285,8.55790122466083,None,None,No incidents,OP-2913,19.409260473437964,High Load,Performance with a load of 1929.1573469754705 KW and temperature 26.725844167060142°C. Stable operating conditions without any Incidents
TxID_1857,2010-09-17,2020-03-22,No major replacements,MNT-43110,Preventive Maintenance,2022-03-18,1766.02456017642,78.70117096551328,98.22186764086423,40.90269267555316,None,None,No incidents,OP-1589,19.409260473437964,High Load,Performance with a load of 1766.02456017642 KW and temperature 78.70117096551328°C. Stable operating conditions without any Incidents
TxID_6936,2013-12-13,2020-09-30,No major replacements,MNT-80039,Preventive Maintenance,2022-04-17,1854.0599878770922,40.82903134869598,69.78419928047916,6.488726999947425,None,None,No incidents,OP-3267,19.409260473437964,High Load,Performance with a load of 1854.0599878770922 KW and temperature 40.82903134869598°C. Stable operating conditions without any Incidents
TxID_9606,2005-10-31,2022-06-02,No major replacements,MNT-27013,Preventive Maintenance,2022-09-13,504.11860304551385,44.99990574311512,37.012011101187014,32.14775268202858,None,None,No incidents,OP-8166,19.409260473437964,Normal Load,Performance with a load of 504.11860304551385 KW and temperature 44.99990574311512°C. Stable operating conditions without any Incidents
TxID_3393,2014-10-30,2021-08-17,No major replacements,MNT-17470,Preventive Maintenance,2021-09-24,1763.426307839532,64.87553533165651,86.58348106370147,13.954029456549272,None,Lightning Strike,Lightning Strike occurred causing minor damage,OP-4578,19.409260473437964,High Load,Performance with a load of 1763.426307839532 KW and temperature 64.87553533165651°C. Operating conditions were impacted by Lightning Strike occurred causing minor damage.
TxID_8706,2006-01-24,2021-11-06,No major replacements,MNT-90491,Preventive Maintenance,2023-05-05,788.5136845630614,91.93139512468653,63.91583493554131,9.348270840271178,High Temperature Alert,Lightning Strike,Lightning Strike occurred causing minor damage,OP-3294,19.409260473437964,Normal Load,Performance with a load of 788.5136845630614 KW and temperature 91.93139512468653°C. Operating conditions were impacted by Lightning Strike occurred causing minor damage.
TxID_1685,2013-06-09,2023-02-04,No major replacements,MNT-48433,Preventive Maintenance,2023-11-28,419.9957788286818,35.776612438930925,30.423887213920064,5.207309257058284,None,None,No incidents,OP-1287,19.409260473437964,Normal Load,Performance with a load of 419.9957788286818 KW and temperature 35.776612438930925°C. Stable operating conditions without any Incidents
TxID_8321,2005-11-10,2023-12-03,No major replacements,MNT-84284,Preventive Maintenance,2023-12-18,502.2134093793121,70.9515761964376,98.14148445271942,30.02927303516011,None,None,No incidents,OP-4446,19.409260473437964,Normal Load,Performance with a load of 502.2134093793121 KW and temperature 70.9515761964376°C. Stable operating conditions without any Incidents
TxID_9682,2011-05-20,2021-07-29,Replaced major components,MNT-50378,Emergency Maintenance,2021-08-17,1539.2783175903833,40.76292641548383,70.3075764021515,10.708881933138143,None,None,No incidents,OP-3447,19.409260473437964,High Load,Performance with a load of 1539.2783175903833 KW and temperature 40.76292641548383°C. Stable operating conditions without any Incidents
TxID_9301,2005-12-04,2020-11-12,No major replacements,MNT-20057,Preventive Maintenance,2020-12-28,449.37865106854,54.305226464814886,95.95257244702412,16.929263178621618,None,None,No incidents,OP-1894,19.409260473437964,Normal Load,Performance with a load of 449.37865106854 KW and temperature 54.305226464814886°C. Stable operating conditions without any Incidents
TxID_6049,2005-07-22,2021-05-24,No major replacements,MNT-91688,Preventive Maintenance,2023-01-07,1353.8176399341878,52.3138452345766,37.983458754956494,35.10931175498087,None,None,No incidents,OP-8644,19.409260473437964,Normal Load,Performance with a load of 1353.8176399341878 KW and temperature 52.3138452345766°C. Stable operating conditions without any Incidents
TxID_5043,2008-03-26,2020-12-18,No major replacements,MNT-85675,Preventive Maintenance,2021-03-11,1829.2671363710158,58.814039902691675,33.738046631782,23.069405425069473,None,None,No incidents,OP-2702,19.409260473437964,High Load,Performance with a load of 1829.2671363710158 KW and temperature 58.814039902691675°C. Stable operating conditions without any Incidents
TxID_9571,2006-12-03,2020-09-19,No major replacements,MNT-73740,Preventive Maintenance,2023-03-21,1673.5043837200853,99.92015238479107,27.353770949413622,34.532925642074616,High Temperature Alert,Lightning Strike,Lightning Strike occurred causing minor damage,OP-2156,19.409260473437964,High Load,Performance with a load of 1673.5043837200853 KW and temperature 99.92015238479107°C. Operating conditions were impacted by Lightning Strike occurred causing minor damage.
TxID_1325,2001-02-21,2022-11-27,No major replacements,MNT-56524,Preventive Maintenance,2023-11-15,886.7223780982617,77.31484389581004,46.06786543967418,9.856256367357124,None,None,No incidents,OP-6142,19.409260473437964,Normal Load,Performance with a load of 886.7223780982617 KW and temperature 77.31484389581004°C. Stable operating conditions without any Incidents
TxID_5342,2010-02-21,2021-03-30,No major replacements,MNT-72844,Preventive Maintenance,2022-08-08,146.79537469573182,44.58519788151964,67.42399717487444,15.263647356496302,None,None,No incidents,OP-5067,19.409260473437964,Normal Load,Performance with a load of 146.79537469573182 KW and temperature 44.58519788151964°C. Stable operating conditions without any Incidents
TxID_4826,2001-02-19,2020-08-18,No major replacements,MNT-82601,Preventive Maintenance,2023-06-16,307.71107951978394,28.829694727603226,42.42325995660807,18.748083704822292,None,None,No incidents,OP-7064,19.409260473437964,Normal Load,Performance with a load of 307.71107951978394 KW and temperature 28.829694727603226°C. Stable operating conditions without any Incidents
TxID_3028,2009-12-15,2022-03-31,No major replacements,MNT-41513,Preventive Maintenance,2022-05-01,1373.7796530248272,39.38959051559937,59.91601336875427,7.4229980786798375,None,None,No incidents,OP-1324,19.409260473437964,Normal Load,Performance with a load of 1373.7796530248272 KW and temperature 39.38959051559937°C. Stable operating conditions without any Incidents
TxID_9009,2010-06-27,2023-01-12,No major replacements,MNT-93689,Preventive Maintenance,2023-10-03,693.6913950180267,22.688491545853697,22.94935814363601,3.0109881232737945,None,None,No incidents,OP-2492,19.409260473437964,Normal Load,Performance with a load of 693.6913950180267 KW and temperature 22.688491545853697°C. Stable operating conditions without any Incidents
TxID_2673,2001-11-27,2023-09-28,No major replacements,MNT-69727,Preventive Maintenance,2023-12-14,406.82437555662597,84.32571489756776,57.29702011039694,44.28705570497114,None,Flood,Flood occurred causing minor damage,OP-2728,19.409260473437964,Normal Load,Performance with a load of 406.82437555662597 KW and temperature 84.32571489756776°C. Operating conditions were impacted by Flood occurred causing minor damage.
TxID_8174,2007-12-06,2022-04-26,No major replacements,MNT-88732,Preventive Maintenance,2023-10-22,1567.4724125887167,59.79785059531642,65.491888554145,31.14731387689247,None,Storm,Severe weather affecting transformer,OP-4877,19.409260473437964,High Load,Performance with a load of 1567.4724125887167 KW and temperature 59.79785059531642°C. Operating conditions were impacted by Severe weather affecting transformer.
TxID_2850,2000-04-09,2021-04-13,No major replacements,MNT-64479,Preventive Maintenance,2022-09-20,1521.8744409478209,43.82506216667736,84.35061146869167,45.037208098276736,None,None,No incidents,OP-8292,19.409260473437964,High Load,Performance with a load of 1521.8744409478209 KW and temperature 43.82506216667736°C. Stable operating conditions without any Incidents
TxID_8138,2010-05-09,2021-04-21,No major replacements,MNT-99108,Preventive Maintenance,2022-01-03,1481.4335761912491,56.338908518695575,46.79702183697408,22.670719368339228,None,Storm,Severe weather affecting transformer,OP-8916,19.409260473437964,Normal Load,Performance with a load of 1481.4335761912491 KW and temperature 56.338908518695575°C. Operating conditions were impacted by Severe weather affecting transformer.
TxID_2497,2006-11-26,2021-11-03,No major replacements,MNT-21141,Preventive Maintenance,2023-09-17,176.66983299910703,68.3503953564705,45.04278716974242,18.83968648854486,None,None,No incidents,OP-4237,19.409260473437964,Normal Load,Performance with a load of 176.66983299910703 KW and temperature 68.3503953564705°C. Stable operating conditions without any Incidents
TxID_3440,2008-03-17,2022-02-15,No major replacements,MNT-29757,Preventive Maintenance,2022-03-27,1228.7216166935023,51.03051085502136,46.4078809033247,46.431343369502684,None,Lightning Strike,Lightning Strike occurred causing minor damage,OP-1082,19.409260473437964,Normal Load,Performance with a load of 1228.7216166935023 KW and temperature 51.03051085502136°C. Operating conditions were impacted by Lightning Strike occurred causing minor damage.
TxID_2993,2007-08-19,2020-05-24,No major replacements,MNT-51181,Preventive Maintenance,2021-08-20,763.8713452337698,54.39527405283965,20.7728705515194,37.42181501041973,None,None,No incidents,OP-3781,19.409260473437964,Normal Load,Performance with a load of 763.8713452337698 KW and temperature 54.39527405283965°C. Stable operating conditions without any Incidents
TxID_5337,2002-09-26,2022-12-12,No major replacements,MNT-37600,Preventive Maintenance,2023-01-05,1611.5067447975898,77.01863728629309,43.20134050956126,29.685729980462206,None,None,No incidents,OP-8904,19.409260473437964,High Load,Performance with a load of 1611.5067447975898 KW and temperature 77.01863728629309°C. Stable operating conditions without any Incidents
TxID_4530,2002-08-02,2023-06-29,No major replacements,MNT-91308,Preventive Maintenance,2023-08-24,782.4491492415771,33.77703005455857,72.59151011537831,23.607656800026085,None,None,No incidents,OP-9334,19.409260473437964,Normal Load,Performance with a load of 782.4491492415771 KW and temperature 33.77703005455857°C. Stable operating conditions without any Incidents
TxID_3732,2007-10-07,2021-02-15,No major replacements,MNT-42763,Preventive Maintenance,2023-05-31,202.25319900086606,67.28681782294504,91.20864106254687,29.521984890279967,None,None,No incidents,OP-8587,19.409260473437964,Normal Load,Performance with a load of 202.25319900086606 KW and temperature 67.28681782294504°C. Stable operating conditions without any Incidents
TxID_4368,2012-04-02,2022-03-26,No major replacements,MNT-31255,Preventive Maintenance,2022-12-19,1381.318510811137,32.87380594819035,56.45503678774424,18.803511177082882,None,None,No incidents,OP-2180,19.409260473437964,Normal Load,Performance with a load of 1381.318510811137 KW and temperature 32.87380594819035°C. Stable operating conditions without any Incidents
TxID_8183,2000-01-28,2020-07-05,No major replacements,MNT-80409,Preventive Maintenance,2021-12-13,458.33594480576585,84.84470427545554,21.435840852550292,13.803925265427146,None,Lightning Strike,Lightning Strike occurred causing minor damage,OP-4593,19.409260473437964,Normal Load,Performance with a load of 458.33594480576585 KW and temperature 84.84470427545554°C. Operating conditions were impacted by Lightning Strike occurred causing minor damage.
TxID_1618,2009-10-16,2022-04-29,No major replacements,MNT-54179,Preventive Maintenance,2023-10-16,795.8997835329369,96.24584174049757,25.44488568375329,9.145299216458664,High Temperature Alert,None,No incidents,OP-5847,19.409260473437964,Normal Load,Performance with a load of 795.8997835329369 KW and temperature 96.24584174049757°C. Stable operating conditions without any Incidents
TxID_2140,2000-08-05,2021-01-19,No major replacements,MNT-50038,Preventive Maintenance,2022-06-06,1481.101289554189,54.31517992960855,97.10859699132502,32.045053976293936,None,Lightning Strike,Lightning Strike occurred causing minor damage,OP-9710,19.409260473437964,Normal Load,Performance with a load of 1481.101289554189 KW and temperature 54.31517992960855°C. Operating conditions were impacted by Lightning Strike occurred causing minor damage.
TxID_5069,2002-01-11,2020-02-16,No major replacements,MNT-55909,Preventive Maintenance,2020-03-16,1451.4993248491219,39.868528039651785,51.738633891405826,28.285874936600763,None,None,No incidents,OP-3883,19.409260473437964,Normal Load,Performance with a load of 1451.4993248491219 KW and temperature 39.868528039651785°C. Stable operating conditions without any Incidents
TxID_1134,2012-09-15,2021-08-17,No major replacements,MNT-98419,Preventive Maintenance,2023-02-11,701.6246782523025,88.46514517750782,33.711652926914994,21.597707326401217,None,None,No incidents,OP-7458,19.409260473437964,Normal Load,Performance with a load of 701.6246782523025 KW and temperature 88.46514517750782°C. Stable operating conditions without any Incidents
TxID_3000,2008-06-29,2022-05-27,No major replacements,MNT-33263,Preventive Maintenance,2022-06-23,1948.850722217468,71.92662341438933,64.89658039564802,2.694104915438328,None,Lightning Strike,Lightning Strike occurred causing minor damage,OP-8597,19.409260473437964,High Load,Performance with a load of 1948.850722217468 KW and temperature 71.92662341438933°C. Operating conditions were impacted by Lightning Strike occurred causing minor damage.
TxID_2385,2006-11-27,2023-09-07,No major replacements,MNT-66374,Preventive Maintenance,2023-12-20,524.2955232856448,95.40553594499866,85.75788373517464,30.23980919143623,High Temperature Alert,Flood,Flood occurred causing minor damage,OP-7563,19.409260473437964,Normal Load,Performance with a load of 524.2955232856448 KW and temperature 95.40553594499866°C. Operating conditions were impacted by Flood occurred causing minor damage.
TxID_3105,2004-07-16,2023-11-16,No major replacements,MNT-20742,Preventive Maintenance,2023-11-17,1517.5701600253285,48.51394339451328,71.99445349694884,17.7845716239965,None,None,No incidents,OP-4288,19.409260473437964,High Load,Performance with a load of 1517.5701600253285 KW and temperature 48.51394339451328°C. Stable operating conditions without any Incidents
TxID_2779,2011-07-20,2023-07-08,No major replacements,MNT-74334,Preventive Maintenance,2023-08-03,1520.5878821157648,83.00675259262916,58.88726687120594,40.92271732109928,None,Lightning Strike,Lightning Strike occurred causing minor damage,OP-3805,19.409260473437964,High Load,Performance with a load of 1520.5878821157648 KW and temperature 83.00675259262916°C. Operating conditions were impacted by Lightning Strike occurred causing minor damage.
TxID_5438,2011-08-04,2020-02-07,No major replacements,MNT-80541,Preventive Maintenance,2021-01-23,661.200224095777,64.84839119037618,62.893793733839544,11.715248534629236,None,None,No incidents,OP-4500,19.409260473437964,Normal Load,Performance with a load of 661.200224095777 KW and temperature 64.84839119037618°C. Stable operating conditions without any Incidents
TxID_6206,2014-12-18,2023-03-04,No major replacements,MNT-45701,Preventive Maintenance,2023-04-23,1862.4654312474522,58.75882881920774,49.692999618396215,32.91633699255068,None,Storm,Severe weather affecting transformer,OP-9983,19.409260473437964,High Load,Performance with a load of 1862.4654312474522 KW and temperature 58.75882881920774°C. Operating conditions were impacted by Severe weather affecting transformer.
TxID_8104,2011-02-02,2020-01-14,No major replacements,MNT-15225,Preventive Maintenance,2020-05-22,1641.6250397465806,74.26435866887633,20.958636027629307,43.56746943876571,None,None,No incidents,OP-1041,19.409260473437964,High Load,Performance with a load of 1641.6250397465806 KW and temperature 74.26435866887633°C. Stable operating conditions without any Incidents
TxID_8426,2009-07-19,2021-03-24,No major replacements,MNT-41582,Preventive Maintenance,2021-06-08,112.99115993738339,30.551049816812164,67.63505819097963,41.834436852558326,None,Lightning Strike,Lightning Strike occurred causing minor damage,OP-8662,19.409260473437964,Normal Load,Performance with a load of 112.99115993738339 KW and temperature 30.551049816812164°C. Operating conditions were impacted by Lightning Strike occurred causing minor damage.
TxID_5877,2004-11-08,2023-01-17,No major replacements,MNT-24780,Preventive Maintenance,2023-11-14,118.39144139942461,72.35412301915159,80.80263739322945,15.652103950964275,None,None,No incidents,OP-9371,19.409260473437964,Normal Load,Performance with a load of 118.39144139942461 KW and temperature 72.35412301915159°C. Stable operating conditions without any Incidents
TxID_5082,2013-02-03,2023-08-03,No major replacements,MNT-31247,Preventive Maintenance,2023-10-24,1236.5255769624512,71.30838522468864,88.2247756486654,12.947939136312609,None,None,No incidents,OP-4931,19.409260473437964,Normal Load,Performance with a load of 1236.5255769624512 KW and temperature 71.30838522468864°C. Stable operating conditions without any Incidents
TxID_6399,2011-09-13,2022-04-14,No major replacements,MNT-84521,Preventive Maintenance,2022-06-19,1513.2327504710945,40.58289802419193,93.79899834947358,40.94657369218387,None,None,No incidents,OP-4236,19.409260473437964,High Load,Performance with a load of 1513.2327504710945 KW and temperature 40.58289802419193°C. Stable operating conditions without any Incidents
TxID_5552,2014-02-05,2020-03-11,No major replacements,MNT-69885,Preventive Maintenance,2021-01-18,1158.7863886262758,95.57788573495614,91.94699589220737,15.785278881804333,High Temperature Alert,Flood,Flood occurred causing minor damage,OP-5107,19.409260473437964,Normal Load,Performance with a load of 1158.7863886262758 KW and temperature 95.57788573495614°C. Operating conditions were impacted by Flood occurred causing minor damage.
TxID_7884,2008-12-16,2020-04-29,No major replacements,MNT-85462,Preventive Maintenance,2022-04-19,652.6553133306519,84.95874572063327,65.41821976589902,2.9136745492737868,None,None,No incidents,OP-2879,19.409260473437964,Normal Load,Performance with a load of 652.6553133306519 KW and temperature 84.95874572063327°C. Stable operating conditions without any Incidents
TxID_1965,2004-12-31,2020-04-02,No major replacements,MNT-76944,Preventive Maintenance,2021-01-16,75.96140634980108,89.29600830626906,23.564999655039223,0.9771652566126887,None,None,No incidents,OP-7143,19.409260473437964,Normal Load,Performance with a load of 75.96140634980108 KW and temperature 89.29600830626906°C. Stable operating conditions without any Incidents
TxID_1829,2012-05-27,2022-03-14,No major replacements,MNT-29052,Preventive Maintenance,2022-04-17,1059.7754045386978,68.28486800080262,63.210491694439554,30.134915740668916,None,Storm,Severe weather affecting transformer,OP-4718,19.409260473437964,Normal Load,Performance with a load of 1059.7754045386978 KW and temperature 68.28486800080262°C. Operating conditions were impacted by Severe weather affecting transformer.
TxID_6515,2011-10-11,2023-11-16,No major replacements,MNT-76413,Preventive Maintenance,2023-11-18,262.90826520792723,76.275352145592,69.46771687391984,23.593786913564312,None,Flood,Flood occurred causing minor damage,OP-6818,19.409260473437964,Normal Load,Performance with a load of 262.90826520792723 KW and temperature 76.275352145592°C. Operating conditions were impacted by Flood occurred causing minor damage.
TxID_8455,2005-04-01,2023-06-20,Replaced major components,MNT-99395,Emergency Maintenance,2023-10-10,1304.621258517195,45.63684154009597,46.05711923245161,47.164694213809724,None,None,No incidents,OP-7794,19.409260473437964,Normal Load,Performance with a load of 1304.621258517195 KW and temperature 45.63684154009597°C. Stable operating conditions without any Incidents
TxID_7129,2003-08-06,2021-03-06,No major replacements,MNT-78879,Preventive Maintenance,2021-06-12,1442.826916942851,22.81137345351329,47.25629839474023,46.079194118788145,None,Flood,Flood occurred causing minor damage,OP-9321,19.409260473437964,Normal Load,Performance with a load of 1442.826916942851 KW and temperature 22.81137345351329°C. Operating conditions were impacted by Flood occurred causing minor damage.
TxID_9674,2011-08-25,2022-10-08,No major replacements,MNT-31931,Preventive Maintenance,2023-01-17,1439.0754905787137,67.69010686696383,24.356469835240986,9.628239821976159,None,None,No incidents,OP-3735,19.409260473437964,Normal Load,Performance with a load of 1439.0754905787137 KW and temperature 67.69010686696383°C. Stable operating conditions without any Incidents
TxID_5385,2009-10-30,2021-07-06,No major replacements,MNT-17100,Preventive Maintenance,2021-07-15,272.08550217896527,99.81139120101335,30.907178360155037,41.4538434774486,High Temperature Alert,None,No incidents,OP-4114,19.409260473437964,Normal Load,Performance with a load of 272.08550217896527 KW and temperature 99.81139120101335°C. Stable operating conditions without any Incidents
TxID_9831,2007-12-22,2023-09-08,No major replacements,MNT-11131,Preventive Maintenance,2023-11-05,1335.8688415141066,33.66803157977528,98.54626189401137,35.282942841835506,None,Flood,Flood occurred causing minor damage,OP-7579,19.409260473437964,Normal Load,Performance with a load of 1335.8688415141066 KW and temperature 33.66803157977528°C. Operating conditions were impacted by Flood occurred causing minor damage.
TxID_9990,2005-12-14,2020-08-24,No major replacements,MNT-97021,Preventive Maintenance,2023-02-12,1908.8665825967346,79.43130753028787,67.33136604850296,16.739048327461987,None,None,No incidents,OP-3243,19.409260473437964,High Load,Performance with a load of 1908.8665825967346 KW and temperature 79.43130753028787°C. Stable operating conditions without any Incidents
TxID_1788,2000-07-16,2020-11-12,No major replacements,MNT-51351,Preventive Maintenance,2021-10-05,899.4339315971189,95.28432298786994,58.80389943749819,32.541312262023325,High Temperature Alert,None,No incidents,OP-9734,19.409260473437964,Normal Load,Performance with a load of 899.4339315971189 KW and temperature 95.28432298786994°C. Stable operating conditions without any Incidents
TxID_2229,2008-07-20,2020-02-23,No major replacements,MNT-46865,Preventive Maintenance,2023-07-26,1739.4039356349033,70.34907543074911,84.83541180703492,38.00336845138547,None,Storm,Severe weather affecting transformer,OP-8820,19.409260473437964,High Load,Performance with a load of 1739.4039356349033 KW and temperature 70.34907543074911°C. Operating conditions were impacted by Severe weather affecting transformer.
TxID_6933,2009-10-20,2023-04-29,No major replacements,MNT-26186,Preventive Maintenance,2023-08-22,918.9554052915554,34.50842224346672,81.11862230206191,22.14285923410064,None,None,No incidents,OP-3524,19.409260473437964,Normal Load,Performance with a load of 918.9554052915554 KW and temperature 34.50842224346672°C. Stable operating conditions without any Incidents
TxID_6024,2000-11-22,2023-03-20,No major replacements,MNT-73490,Preventive Maintenance,2023-09-01,1089.1399890908442,32.361408243299095,71.03207116964673,31.882316245961324,None,Lightning Strike,Lightning Strike occurred causing minor damage,OP-6276,19.409260473437964,Normal Load,Performance with a load of 1089.1399890908442 KW and temperature 32.361408243299095°C. Operating conditions were impacted by Lightning Strike occurred causing minor damage.
TxID_4798,2005-01-14,2020-02-11,No major replacements,MNT-58392,Preventive Maintenance,2023-10-26,1341.999422777607,71.14913425515527,38.902507253605876,12.705171880924604,None,None,No incidents,OP-4955,19.409260473437964,Normal Load,Performance with a load of 1341.999422777607 KW and temperature 71.14913425515527°C. Stable operating conditions without any Incidents
TxID_1636,2001-08-03,2020-02-29,No major replacements,MNT-54891,Preventive Maintenance,2022-01-06,866.1594012504243,61.99192070568727,77.4458196951701,36.231408082525355,None,None,No incidents,OP-8688,19.409260473437964,Normal Load,Performance with a load of 866.1594012504243 KW and temperature 61.99192070568727°C. Stable operating conditions without any Incidents
TxID_1348,2012-04-23,2022-08-21,No major replacements,MNT-28709,Preventive Maintenance,2023-03-11,1242.5025447272706,36.747308712807,69.28733586423465,34.06193306983828,None,None,No incidents,OP-1296,19.409260473437964,Normal Load,Performance with a load of 1242.5025447272706 KW and temperature 36.747308712807°C. Stable operating conditions without any Incidents
TxID_5164,2006-01-27,2021-07-02,No major replacements,MNT-37189,Preventive Maintenance,2022-05-05,1650.0298251563374,23.405515842392877,88.93675964307427,25.81397624457818,None,None,No incidents,OP-9873,19.409260473437964,High Load,Performance with a load of 1650.0298251563374 KW and temperature 23.405515842392877°C. Stable operating conditions without any Incidents
TxID_7242,2008-02-14,2022-11-04,No major replacements,MNT-32799,Preventive Maintenance,2022-12-09,1713.451594712917,80.45786632772874,81.06278755237888,26.725971969429906,None,None,No incidents,OP-9850,19.409260473437964,High Load,Performance with a load of 1713.451594712917 KW and temperature 80.45786632772874°C. Stable operating conditions without any Incidents
TxID_1952,2005-02-24,2021-09-07,No major replacements,MNT-12661,Preventive Maintenance,2022-04-26,237.50126361791655,61.78219752490363,97.47207773401118,8.879171411127285,None,Flood,Flood occurred causing minor damage,OP-3957,19.409260473437964,Normal Load,Performance with a load of 237.50126361791655 KW and temperature 61.78219752490363°C. Operating conditions were impacted by Flood occurred causing minor damage.
TxID_7208,2003-07-31,2023-07-19,No major replacements,MNT-59515,Preventive Maintenance,2023-10-29,650.123654845877,39.21880380414909,67.29513352903373,18.410383496750722,None,None,No incidents,OP-6867,19.409260473437964,Normal Load,Performance with a load of 650.123654845877 KW and temperature 39.21880380414909°C. Stable operating conditions without any Incidents
TxID_1752,2002-04-28,2020-07-30,No major replacements,MNT-36640,Preventive Maintenance,2022-09-21,775.828603891363,65.3802144761083,61.2215111230935,32.467085540531784,None,None,No incidents,OP-1542,19.409260473437964,Normal Load,Performance with a load of 775.828603891363 KW and temperature 65.3802144761083°C. Stable operating conditions without any Incidents
TxID_3714,2002-11-09,2023-10-30,No major replacements,MNT-73028,Preventive Maintenance,2023-12-06,840.2490078049475,28.165427944016077,24.327504771891746,38.34586150197142,None,None,No incidents,OP-4094,19.409260473437964,Normal Load,Performance with a load of 840.2490078049475 KW and temperature 28.165427944016077°C. Stable operating conditions without any Incidents
